"sovereign_iso3","sovereign","rcp","scenario","msy_tot1","msy_tot2","c_tot","p_tot","bbmsy_avg2","bbmsy_good_prop","c_tot_rel","p_tot_rel","b_prop_diff"
"IRN","Iran","RCP85","Imperfect Full Adaptation",79675.1376914518,35576.0059648043,2031292.0183117,886932841.441993,1.21023743911138,0.630756064645667,-22.5755438505347,-46.5141052967708,0.334189131364998
"IRN","Iran","RCP85","Imperfect Productivity Only",79675.1376914518,35576.0059648043,2431546.00877862,1044897954.8404,0.778399760567611,0.405121622066423,-7.31951603464688,-36.9881242672775,0.108554688785754
"IRN","Iran","RCP85","No Adaptation",79675.1376914518,35576.0059648043,2623579.31761298,1658255594.98109,0.651740876739884,0.296566933280669,0,0,0
"IRN","Iran","RCP85","Productivity Only",79675.1376914518,35576.0059648043,2490495.95547762,1162668229.33153,0.793890178115189,0.455054145683157,-5.07258771411739,-29.8860662463324,0.158487212402488
"IRN","Iran","RCP85","Range Shift Only",79675.1376914518,35576.0059648043,1700209.00345219,1272188535.76035,0.991889205764471,0.455284552845528,-35.1950599687187,-23.281517058602,0.15871761956486
"IRQ","Iraq","RCP26","Full Adaptation",303.30321955071,136.567010519312,7881.08796764968,6759186.63958346,1.23811098047285,0.847898357526085,68.5403327146965,57.3827143554786,0.498140285046575
"IRQ","Iraq","RCP26","Imperfect Full Adaptation",303.30321955071,136.567010519312,5606.5671599453,2471439.12484245,1.15343250917188,0.638820315328659,19.8987625062979,-42.4543486409774,0.289062242849149
"IRQ","Iraq","RCP26","Imperfect Productivity Only",303.30321955071,136.567010519312,5680.64542815282,2526932.82782731,0.90395704671429,0.47065600210658,21.4829569756243,-41.1622183786988,0.12089792962707
"IRQ","Iraq","RCP26","No Adaptation",303.30321955071,136.567010519312,4676.08425871018,4294745.24395135,0.778544020522817,0.34975807247951,0,0,0
"IRQ","Iraq","RCP26","Productivity Only",303.30321955071,136.567010519312,7918.89553830587,6688390.60237121,0.95154550133305,0.614100918337119,69.3488632835322,55.7342804393585,0.264342845857608
"IRQ","Iraq","RCP26","Range Shift Only",303.30321955071,136.567010519312,4568.36097985122,4270002.91353938,0.947342963421658,0.453572956782199,-2.30370696717658,-0.57610705656684,0.103814884302689
"IRQ","Iraq","RCP45","Full Adaptation",303.30321955071,303.318218551782,12712.6216447027,11802551.1017739,1.24070520397289,0.843520621441032,16.713561339873,47.669481239277,0.503011750765281
"IRQ","Iraq","RCP45","Imperfect Full Adaptation",303.30321955071,303.318218551782,8606.96457380226,4501829.1527352,1.14996074892929,0.629340706362529,-20.9801474620953,-43.6746539049218,0.288831835686778
"IRQ","Iraq","RCP45","Imperfect Productivity Only",303.30321955071,303.318218551782,10801.7981067559,6152624.84307301,0.895301328460585,0.476185774003489,-0.829556550272188,-23.0204630336295,0.135676903327738
"IRQ","Iraq","RCP45","No Adaptation",303.30321955071,303.318218551782,10892.154689448,7992545.92264027,0.755335050797472,0.340508870675751,0,0,0
"IRQ","Iraq","RCP45","Productivity Only",303.30321955071,303.318218551782,12753.0723958404,9936026.97945888,0.935188102010324,0.60485171653336,17.0849364469204,24.3161700368009,0.264342845857608
"IRQ","Iraq","RCP45","Range Shift Only",303.30321955071,303.318218551782,8054.51020902816,7810588.05499501,0.952377399874711,0.452453836279254,-26.0521867465657,-2.27659458458461,0.111944965603502
"IRQ","Iraq","RCP60","Full Adaptation",303.30321955071,303.128350207846,12694.1715153254,11789662.538287,1.24896881553093,0.847437543201343,13.6536058811382,41.4624011341713,0.511207662683914
"IRQ","Iraq","RCP60","Imperfect Full Adaptation",303.30321955071,303.128350207846,8620.26185817487,4490642.96536513,1.15916101435479,0.63513380073072,-22.8209700303467,-46.1174453082243,0.298903920213291
"IRQ","Iraq","RCP60","Imperfect Productivity Only",303.30321955071,303.128350207846,10358.8572546274,5317300.85398826,0.888923283575606,0.478555676245022,-7.25495725537938,-36.1985006852237,0.142325795727593
"IRQ","Iraq","RCP60","No Adaptation",303.30321955071,303.128350207846,11169.1762147883,8334131.50332784,0.735541494969728,0.336229880517429,0,0,0
"IRQ","Iraq","RCP60","Productivity Only",303.30321955071,303.128350207846,12164.3934129741,8606648.94583598,0.924212463355189,0.594088410519733,8.91039033718624,3.26989611814174,0.257858530002304
"IRQ","Iraq","RCP60","Range Shift Only",303.30321955071,303.128350207846,8065.11807391312,7813353.64167561,0.955029807043631,0.453046311839637,-27.7912898962534,-6.24873583341326,0.116816431322208
"IRQ","Iraq","RCP85","Full Adaptation",303.30321955071,303.378107933079,12721.6585296989,11812095.2571932,1.32135859032464,0.841776110068793,0.265094069956719,21.4252478812235,0.545209176788124
"IRQ","Iraq","RCP85","Imperfect Full Adaptation",303.30321955071,303.378107933079,8606.00516153314,4517753.02270564,1.21023743911138,0.630756064645667,-32.1722151971581,-53.5586812751007,0.334189131364998
"IRQ","Iraq","RCP85","Imperfect Productivity Only",303.30321955071,303.378107933079,11317.361070861,5204577.49225988,0.778399760567611,0.405121622066423,-10.8028037582925,-46.4983054780356,0.108554688785754
"IRQ","Iraq","RCP85","No Adaptation",303.30321955071,303.378107933079,12688.0233322504,9727874.1145726,0.651740876739884,0.296566933280669,0,0,0
"IRQ","Iraq","RCP85","Productivity Only",303.30321955071,303.378107933079,11698.5301003595,5919625.9246741,0.793890178115189,0.455054145683157,-7.79863975640548,-39.1477947293094,0.158487212402488
"IRQ","Iraq","RCP85","Range Shift Only",303.30321955071,303.378107933079,8065.01837408543,7822235.32907374,0.991889205764471,0.455284552845528,-36.4359745967222,-19.5894679870925,0.15871761956486
"ISL","Iceland","RCP26","Full Adaptation",551388.696598641,558431.928332121,19196123.8039967,16847877219.4852,1.23811098047285,0.847898357526085,11.5989362680272,85.5212311484189,0.498140285046575
"ISL","Iceland","RCP26","Imperfect Full Adaptation",551388.696598641,558431.928332121,15573228.6976384,1767594526.54089,1.15343250917188,0.638820315328659,-9.46319295183392,-80.5360456713316,0.289062242849149
"ISL","Iceland","RCP26","Imperfect Productivity Only",551388.696598641,558431.928332121,17095525.2100842,7089281577.65399,0.90395704671429,0.47065600210658,-0.613142118232008,-21.9360261764562,0.12089792962707
"ISL","Iceland","RCP26","No Adaptation",551388.696598641,558431.928332121,17200991.7351661,9081374199.1647,0.778544020522817,0.34975807247951,0,0,0
"ISL","Iceland","RCP26","Productivity Only",551388.696598641,558431.928332121,19201671.4730002,11530072664.2552,0.95154550133305,0.614100918337119,11.6311882979622,26.9639639484925,0.264342845857608
"ISL","Iceland","RCP26","Range Shift Only",551388.696598641,558431.928332121,15528430.5711512,14198121008.008,0.947342963421658,0.453572956782199,-9.72363215892691,56.3433099069295,0.103814884302689
"ISL","Iceland","RCP45","Full Adaptation",551388.696598641,566603.521403977,19352465.7128875,16943027525.2052,1.24070520397289,0.843520621441032,8.968807401622,97.5118032964639,0.503011750765281
"ISL","Iceland","RCP45","Imperfect Full Adaptation",551388.696598641,566603.521403977,15690197.253686,1787632898.92006,1.14996074892929,0.629340706362529,-11.6524938994317,-79.1608319721768,0.288831835686778
"ISL","Iceland","RCP45","Imperfect Productivity Only",551388.696598641,566603.521403977,18498257.7002728,8180547350.32107,0.895301328460585,0.476185774003489,4.15897955908761,-4.63601285482452,0.135676903327738
"ISL","Iceland","RCP45","No Adaptation",551388.696598641,566603.521403977,17759637.9866404,8578235448.42728,0.755335050797472,0.340508870675751,0,0,0
"ISL","Iceland","RCP45","Productivity Only",551388.696598641,566603.521403977,19503575.495758,9582497539.3924,0.935188102010324,0.60485171653336,9.81966811727463,11.7070940405261,0.264342845857608
"ISL","Iceland","RCP45","Range Shift Only",551388.696598641,566603.521403977,15591802.4140423,14260984233.1906,0.952377399874711,0.452453836279254,-12.206530190699,66.2461274107969,0.111944965603502
"ISL","Iceland","RCP60","Full Adaptation",551388.696598641,558797.433528631,19133444.1735017,16806339453.8663,1.24896881553093,0.847437543201343,7.76321273742633,80.0457701574505,0.511207662683914
"ISL","Iceland","RCP60","Imperfect Full Adaptation",551388.696598641,558797.433528631,15503413.4467313,1755490365.05493,1.15916101435479,0.63513380073072,-12.6818137776699,-81.1934885851906,0.298903920213291
"ISL","Iceland","RCP60","Imperfect Productivity Only",551388.696598641,558797.433528631,18471166.4001265,9421226141.36087,0.888923283575606,0.478555676245022,4.03313779972438,0.92929046834148,0.142325795727593
"ISL","Iceland","RCP60","No Adaptation",551388.696598641,558797.433528631,17755079.5744387,9334481692.72133,0.735541494969728,0.336229880517429,0,0,0
"ISL","Iceland","RCP60","Productivity Only",551388.696598641,558797.433528631,19555822.5429408,10904584126.7693,0.924212463355189,0.594088410519733,10.1421284030434,16.8204565152479,0.257858530002304
"ISL","Iceland","RCP60","Range Shift Only",551388.696598641,558797.433528631,15468151.6623484,14172231038.7224,0.955029807043631,0.453046311839637,-12.8804148835396,51.8266520333249,0.116816431322208
"ISL","Iceland","RCP85","Full Adaptation",551388.696598641,568184.396524793,19438156.6286025,17006926164.198,1.32135859032464,0.841776110068793,8.50523948175402,100.386962623966,0.545209176788124
"ISL","Iceland","RCP85","Imperfect Full Adaptation",551388.696598641,568184.396524793,15748292.0515861,1758732910.04033,1.21023743911138,0.630756064645667,-12.0918596791446,-79.2774342343121,0.334189131364998
"ISL","Iceland","RCP85","Imperfect Productivity Only",551388.696598641,568184.396524793,18736308.2326796,8426334148.90887,0.778399760567611,0.405121622066423,4.58746941052021,-0.715303291605674,0.108554688785754
"ISL","Iceland","RCP85","No Adaptation",551388.696598641,568184.396524793,17914486.6381048,8487042241.42173,0.651740876739884,0.296566933280669,0,0,0
"ISL","Iceland","RCP85","Productivity Only",551388.696598641,568184.396524793,19721861.457893,9742762079.74223,0.793890178115189,0.455054145683157,10.0889009900168,14.7957298031564,0.158487212402488
"ISL","Iceland","RCP85","Range Shift Only",551388.696598641,568184.396524793,15629331.5221156,14310251945.9724,0.991889205764471,0.455284552845528,-12.7559062235622,68.6129459345684,0.15871761956486
"ISR","Israel","RCP26","Full Adaptation",30841.3751877194,28023.1027405459,855527.790310841,434573594.217084,1.23811098047285,0.847898357526085,16.2928924957167,81.8961600405519,0.498140285046575
"ISR","Israel","RCP26","Imperfect Full Adaptation",30841.3751877194,28023.1027405459,816647.546921248,284249282.249683,1.15343250917188,0.638820315328659,11.0078555677282,18.9760575044799,0.289062242849149
"ISR","Israel","RCP26","Imperfect Productivity Only",30841.3751877194,28023.1027405459,745249.416840358,177954863.044277,0.90395704671429,0.47065600210658,1.30262429420603,-25.5147881071514,0.12089792962707
"ISR","Israel","RCP26","No Adaptation",30841.3751877194,28023.1027405459,735666.446977704,238913011.753629,0.778544020522817,0.34975807247951,0,0,0
"ISR","Israel","RCP26","Productivity Only",30841.3751877194,28023.1027405459,855705.812907841,334109890.015942,0.95154550133305,0.614100918337119,16.3170913154035,39.8458324071862,0.264342845857608
"ISR","Israel","RCP26","Range Shift Only",30841.3751877194,28023.1027405459,758156.742515663,272467032.067337,0.947342963421658,0.453572956782199,3.05713215960222,14.0444507678421,0.103814884302689
"ISR","Israel","RCP45","Full Adaptation",30841.3751877194,28718.584209772,871521.738153469,450036845.135086,1.24070520397289,0.843520621441032,9.94472056663679,72.2718058528014,0.503011750765281
"ISR","Israel","RCP45","Imperfect Full Adaptation",30841.3751877194,28718.584209772,832316.901596991,269349519.429913,1.14996074892929,0.629340706362529,4.99892907187129,3.10562039391971,0.288831835686778
"ISR","Israel","RCP45","Imperfect Productivity Only",30841.3751877194,28718.584209772,888974.532977149,297862176.53445,0.895301328460585,0.476185774003489,12.146435757427,14.0201199113665,0.135676903327738
"ISR","Israel","RCP45","No Adaptation",30841.3751877194,28718.584209772,792690.848329771,261236505.246611,0.755335050797472,0.340508870675751,0,0,0
"ISR","Israel","RCP45","Productivity Only",30841.3751877194,28718.584209772,959520.378524849,382508706.810575,0.935188102010324,0.60485171653336,21.0459765678631,46.4223793873987,0.264342845857608
"ISR","Israel","RCP45","Range Shift Only",30841.3751877194,28718.584209772,763691.004730704,286267593.911418,0.952377399874711,0.452453836279254,-3.65840524842324,9.58177290006892,0.111944965603502
"ISR","Israel","RCP60","Full Adaptation",30841.3751877194,28656.4733150123,855211.78737133,441422336.776362,1.24896881553093,0.847437543201343,7.83215532874011,61.0005080081064,0.511207662683914
"ISR","Israel","RCP60","Imperfect Full Adaptation",30841.3751877194,28656.4733150123,815827.410271227,274406770.212299,1.15916101435479,0.63513380073072,2.8662482497022,0.0847164366009971,0.298903920213291
"ISR","Israel","RCP60","Imperfect Productivity Only",30841.3751877194,28656.4733150123,903949.41171937,327857016.620774,0.888923283575606,0.478555676245022,13.9773969597114,19.5796900887446,0.142325795727593
"ISR","Israel","RCP60","No Adaptation",30841.3751877194,28656.4733150123,793095.329277345,274174499.346385,0.735541494969728,0.336229880517429,0,0,0
"ISR","Israel","RCP60","Productivity Only",30841.3751877194,28656.4733150123,973761.312839041,412543082.157027,0.924212463355189,0.594088410519733,22.7798572116564,50.4673422001335,0.257858530002304
"ISR","Israel","RCP60","Range Shift Only",30841.3751877194,28656.4733150123,753810.576771316,277124657.472391,0.955029807043631,0.453046311839637,-4.95334558858455,1.07601477637031,0.116816431322208
"ISR","Israel","RCP85","Full Adaptation",30841.3751877194,26568.9272624135,831127.018930256,418855533.907414,1.32135859032464,0.841776110068793,4.0302102308191,49.5296347137304,0.545209176788124
"ISR","Israel","RCP85","Imperfect Full Adaptation",30841.3751877194,26568.9272624135,823276.148342405,293770663.36479,1.21023743911138,0.630756064645667,3.04753526159437,4.87487075259026,0.334189131364998
"ISR","Israel","RCP85","Imperfect Productivity Only",30841.3751877194,26568.9272624135,859542.134970017,264986038.869031,0.778399760567611,0.405121622066423,7.5868633392142,-5.40111711862192,0.108554688785754
"ISR","Israel","RCP85","No Adaptation",30841.3751877194,26568.9272624135,798928.519981048,280115399.672646,0.651740876739884,0.296566933280669,0,0,0
"ISR","Israel","RCP85","Productivity Only",30841.3751877194,26568.9272624135,891520.858101815,289269279.836742,0.793890178115189,0.455054145683157,11.5895647489169,3.26789607954187,0.158487212402488
"ISR","Israel","RCP85","Range Shift Only",30841.3751877194,26568.9272624135,721965.431803775,258463079.030024,0.991889205764471,0.455284552845528,-9.63328836716193,-7.72978589107419,0.15871761956486
"ITA","Italy","RCP26","Full Adaptation",661884.042448605,661882.51598653,20450554.9476696,11637440595.8782,1.23811098047285,0.847898357526085,14.7520981054472,57.9832466679535,0.498140285046575
"ITA","Italy","RCP26","Imperfect Full Adaptation",661884.042448605,661882.51598653,18568548.7911837,7308026048.00115,1.15343250917188,0.638820315328659,4.19179029684522,-0.790412437755386,0.289062242849149
"ITA","Italy","RCP26","Imperfect Productivity Only",661884.042448605,661882.51598653,17816216.4908054,5789949758.90987,0.90395704671429,0.47065600210658,-0.0296946536521897,-21.3989490712505,0.12089792962707
"ITA","Italy","RCP26","No Adaptation",661884.042448605,661882.51598653,17821508.5260378,7366249802.63733,0.778544020522817,0.34975807247951,0,0,0
"ITA","Italy","RCP26","Productivity Only",661884.042448605,661882.51598653,20805024.0415351,10052286755.2223,0.95154550133305,0.614100918337119,16.7410941174716,36.464103506553,0.264342845857608
"ITA","Italy","RCP26","Range Shift Only",661884.042448605,661882.51598653,17809957.4057607,7615987923.13462,0.947342963421658,0.453572956782199,-0.0648156145717626,3.39030208299312,0.103814884302689
"ITA","Italy","RCP45","Full Adaptation",661884.042448605,661766.014220195,20588631.6789695,11748229899.2876,1.24070520397289,0.843520621441032,9.48078801298484,52.083666275765,0.503011750765281
